
       1	   1	 183	  97	 184	 206
       1	   1	 194	  91	 179	 204
       1	   1	 193	  93	 177	 208
       1	   1	 197	  90	 173	 206
       1	   1	 194	  88	 173	 204
       1	   1	 201	  83	 170	 194
       1	   1	 204	  86	 170	 198
       1	   1	 197	  93	 180	 205
       1	   1	 188	 101	 179	 218
       1	   1	 190	  88	 158	 216
       1	   1	 187	  88	 152	 221
       1	   1	 184	  88	 151	 221
       1	   1	 172	  95	 154	 228
       1	   1	 178	  98	 154	 233
       1	   1	 171	  97	 155	 231
       1	   1	 177	 102	 159	 236
       1	   1	 179	 106	 169	 233
       1	   1	 174	 109	 162	 240
       1	   1	 147	 123	 148	 247
       1	   1	 213	 172	 151	 240
       1	   1	 208	 124	 178	 238
       1	   1	 196	  88	 148	 222
       1	   1	 200	  83	 155	 209
       1	   1	 181	  99	 168	 225
       1	   1	 188	  87	 159	 213
       1	   1	 184	  87	 160	 213
       1	   1	 180	  87	 154	 217
       1	   1	 182	  87	 151	 220
       1	   1	 186	  88	 153	 220
       1	   1	 184	  90	 153	 222
       1	   1	 175	  92	 150	 227
       1	   1	 171	  89	 143	 229
       1	   1	 169	  88	 141	 229
       1	   1	 173	  87	 143	 226
       1	   1	 178	  89	 146	 227
       1	   1	 176	  92	 146	 231
       1	   1	 178	  85	 143	 225
       1	   1	 185	  83	 142	 220
       1	   1	 185	  84	 145	 220
       1	   1	 196	  87	 153	 218
       1	   1	 197	  93	 154	 225
       1	   1	 157	 129	 152	 247
       1	   1	 229	 202	 146	 207
       1	   1	 214	 143	 197	 226
       1	   1	 203	  91	 152	 223
       1	   1	 197	  87	 153	 218
       1	   1	 186	  93	 154	 226
       1	   1	 190	  85	 154	 214
       1	   1	 188	  87	 156	 216
       1	   1	 176	  85	 151	 214
       1	   1	 186	  79	 149	 209
       1	   1	 193	  80	 153	 206
       1	   1	 185	  86	 154	 217
       1	   1	 179	  93	 148	 231
       1	   1	 176	  90	 146	 229
       1	   1	 177	  90	 147	 228
       1	   1	 176	  89	 143	 230
       1	   1	 174	  87	 141	 229
       1	   1	 169	  88	 139	 232
       1	   1	 171	  86	 137	 230
       1	   1	 177	  86	 141	 226
       1	   1	 182	  85	 144	 223
       1	   1	 185	  89	 146	 228
       1	   1	 186	  95	 149	 233
       1	   1	 165	 108	 150	 246
       1	   1	 195	 132	 147	 252
       1	   1	 198	 120	 167	 241
       1	   1	 186	  96	 144	 236
       1	   1	 177	 103	 157	 238
       1	   1	 175	 104	 162	 234
       1	   1	 182	 106	 162	 238
       1	   1	 175	 111	 163	 240
       1	   1	 167	 110	 163	 240
       1	   1	 175	 101	 158	 236
       1	   1	 172	 108	 163	 240
       1	   1	 174	 106	 162	 238
       1	   1	 175	 108	 160	 241
       1	   1	 173	 103	 160	 235
       1	   1	 170	  99	 151	 236
       1	   1	 159	 101	 144	 242
       1	   1	 157	  94	 137	 239
       1	   1	 162	  91	 137	 236
       1	   1	 162	  92	 136	 239
       1	   1	 161	  93	 135	 241
       1	   1	 159	  97	 138	 241
       1	   1	 158	 101	 141	 244
       1	   1	 161	  95	 134	 243
       1	   1	 160	  97	 135	 242
       1	   1	 197	 111	 145	 244
       1	   1	 191	 105	 146	 243
       1	   1	 165	  95	 135	 242
       1	   1	 171	  93	 138	 239
       1	   1	 175	 112	 166	 242
       1	   1	 168	 122	 162	 247
       1	   1	 169	 125	 151	 252
       1	   1	 164	 125	 157	 248
       1	   1	 177	 118	 161	 248
       1	   1	 187	 109	 164	 239
       1	   1	 188	  97	 165	 224
       1	   1	 185	  95	 166	 221
       1	   1	 189	  90	 153	 222
       1	   1	 178	  89	 145	 229
       1	   1	 168	  91	 141	 233
       1	   1	 165	  90	 136	 236
       1	   1	 170	  90	 140	 233
       1	   1	 177	  89	 142	 230
       1	   1	 173	  90	 141	 232
       1	   1	 169	  92	 139	 236
       1	   1	 174	  94	 143	 235
       1	   1	 175	  97	 143	 239
       1	   1	 161	  99	 139	 242
       1	   1	 193	 108	 137	 246
       1	   1	 196	 112	 158	 241
       1	   1	 176	  95	 138	 241
       1	   1	 177	  87	 140	 230
       1	   1	 152	 126	 149	 250
       1	   1	 154	 126	 149	 250
       1	   1	 167	 112	 157	 246
       1	   1	 183	  93	 148	 230
       1	   1	 186	  86	 147	 223
       1	   1	 189	  89	 153	 221
       1	   1	 189	  89	 155	 219
       1	   1	 185	  86	 150	 219
       1	   1	 179	  84	 142	 223
       1	   1	 170	  80	 131	 225
       1	   1	 157	  82	 123	 233
       1	   1	 151	  77	 116	 232
       1	   1	 159	  77	 122	 228
       1	   1	 167	  79	 125	 228
       1	   1	 172	  76	 123	 224
       1	   1	 177	  79	 131	 223
       1	   1	 194	  82	 146	 215
       1	   1	 196	  87	 153	 217
       1	   1	 176	  95	 146	 235
       1	   1	 204	 113	 152	 242
       1	   1	 192	 106	 150	 240
       1	   1	 178	  95	 144	 236
       1	   1	 179	  92	 145	 233
       2	   3	 206	   9	 141	  22
       2	   3	 189	  15	 154	  22
