
       1	   1	  66	 122	 202	 111
       1	   1	  72	 122	 200	 112
       1	   1	  79	 118	 194	 107
       1	   1	  92	 112	 185	 103
       1	   1	  50	  89	 206	  98
       1	   1	  70	 102	 189	  96
       1	   1	 126	 127	 157	  98
       1	   1	  57	 126	 207	 115
       1	   1	  61	 122	 202	 109
       1	   1	  80	 116	 192	 105
       1	   1	  89	 114	 188	 104
       1	   1	  33	 114	 222	 113
       1	   1	  51	 131	 210	 119
       1	   1	  80	 138	 185	 112
       1	   1	  53	 121	 218	 119
       1	   1	  60	 106	 209	 105
       1	   1	  72	 100	 198	 101
       1	   1	  77	  86	 189	  96
       1	   1	  22	  74	 227	  93
       1	   1	  39	 117	 226	 118
       1	   1	  66	 146	 190	 118
       1	   1	  67	 108	 199	 102
       1	   1	  72	 103	 196	 100
       1	   1	  70	 101	 196	  99
       1	   1	  88	  86	 178	  96
       1	   1	  34	  68	 205	  90
       1	   1	  48	 117	 212	 108
       1	   1	  59	 153	 186	 116
       1	   1	  80	 111	 193	 104
       1	   1	  86	 114	 190	 104
       1	   1	  99	 112	 181	 102
       1	   1	 101	  93	 170	  97
       1	   1	  22	  56	 210	  86
       1	   1	  50	 114	 214	 108
       1	   1	  67	 148	 184	 112
       1	   1	  76	 128	 192	 110
       1	   1	  73	 123	 200	 114
       1	   1	  79	 120	 194	 108
       1	   1	 107	 100	 173	  99
       1	   1	  38	  62	 188	  89
       1	   1	  43	 109	 218	 106
       1	   1	  57	 149	 187	 113
       1	   1	  69	 151	 181	 114
       1	   1	  58	 150	 190	 117
       1	   1	  57	 143	 193	 113
       1	   1	  96	  95	 179	  98
       1	   1	  20	  34	 175	  85
       1	   1	  35	  86	 233	 102
       1	   1	  51	 148	 193	 114
       1	   1	  73	 149	 180	 111
       1	   1	  69	 145	 183	 110
       1	   1	  68	 139	 187	 109
       1	   1	  89	 119	 183	 102
       1	   1	  58	 101	 189	  94
       1	   1	  54	 113	 206	 106
       1	   1	  68	 138	 185	 105
       1	   1	  95	 132	 173	 101
       1	   1	  96	 126	 175	 101
       1	   1	  94	 134	 171	  98
       1	   1	  95	 132	 171	  99
       1	   1	  56	 124	 190	  99
       1	   1	  63	 129	 189	 101
       1	   1	  89	 135	 173	  99
       1	   1	  85	 139	 176	 103
